Subject,Experiment,T7_mean,T7_std,T7_var,T7_skew,T7_kurtosis,T7_ptp,T7_rms,T7_zcr,F8_mean,F8_std,F8_var,F8_skew,F8_kurtosis,F8_ptp,F8_rms,F8_zcr,Cz_mean,Cz_std,Cz_var,Cz_skew,Cz_kurtosis,Cz_ptp,Cz_rms,Cz_zcr,P4_mean,P4_std,P4_var,P4_skew,P4_kurtosis,P4_ptp,P4_rms,P4_zcr
s06,3MRSEC,0.007426009,4.678483266,21.88820567,0.012546624,1.997258992,68.99437665,4.67848916,0.129194387,-0.0071509,5.451549151,29.71938815,-0.009257275,1.900182843,69.2915872,5.451553841,0.130182156,0.005536877,5.989279764,35.87147209,0.077627229,1.284300695,66.66167306,5.989282323,0.126928329,0.018578474,6.252146806,39.08933968,-0.135039726,1.427241901,62.71707199,6.252174409,0.127741786
s06,3MRSEC,0.010444234,4.527678459,20.49987223,-0.130006138,2.515995865,57.98665957,4.527690506,0.118984106,0.002094341,5.003901051,25.03902573,0.018025519,1.434430155,57.75758041,5.003901489,0.116455485,0.003066652,5.803199947,33.67712963,0.131064562,1.719367367,78.44756822,5.803200758,0.117928198,0.00647193,5.986893632,35.84289536,-0.137775118,1.671566109,66.14506955,5.98689713,0.120345671
s06,3MRSEC,-0.002891001,4.467993888,19.96296939,-0.120944181,2.099160032,58.65841463,4.467994824,0.13069613,-0.000517553,4.909749241,24.10563761,0.017712154,2.176177719,73.43757615,4.909749269,0.118960385,-0.005855635,5.625835801,31.65002846,0.105605569,1.425439504,57.29828204,5.625838848,0.121937257,-0.008214109,6.042774963,36.51512925,-0.223682319,2.754554123,73.15669926,6.042780546,0.124484772
s06,3MRSEO,-0.028156665,5.217186931,27.21903947,0.044970103,1.619743315,71.48993765,5.21726291,0.17219451,0.011733249,8.377200123,70.17748191,1.775079251,11.0370785,110.2100744,8.37720834,0.157229952,-0.024359076,5.945274367,35.3462873,0.108806464,0.93105819,68.29122521,5.945324269,0.129867857,-0.03078844,6.728301543,45.27004165,-0.27187622,0.878328022,69.98027661,6.728371986,0.129751174
s06,3MRSEO,-0.002297094,4.928233737,24.28748777,0.082024218,1.607219417,59.42395617,4.928234273,0.15577175,0.015143358,9.586458875,91.90019377,1.283345093,6.021264753,111.9916472,9.586470836,0.140467761,-0.005694458,6.378486815,40.68509405,0.093135235,1.684380489,77.83292503,6.378489357,0.130432359,-0.014829721,6.744777212,45.49201965,-0.155142741,1.229760458,77.18057305,6.744793515,0.13034873
s06,3MRSEO,-0.006245996,4.560989291,20.80262331,-0.074620389,0.612033213,43.0877973,4.560993568,0.132780799,-0.015244471,6.404920748,41.02300978,1.055005518,6.956637709,84.81581916,6.40493889,0.129816685,-0.009127471,5.94628748,35.3583348,0.086544408,0.449647481,55.85232399,5.946294486,0.122823678,0.008909028,6.324332407,39.99718039,-0.24540988,0.854512512,56.55817095,6.324338682,0.120406343
s07,3MNLBH,0.011815396,4.987560315,24.8757579,0.018252006,0.293745293,44.98148543,4.98757431,0.128401219,0.018720051,5.129935117,26.3162343,0.236616185,0.692531187,51.0900018,5.129969273,0.120615129,0.011877858,5.6110258,31.48361053,0.118844593,0.262385971,52.38959521,5.611038372,0.115738432,0.001637299,4.911736742,24.12515782,-0.002741271,0.216992196,42.82715539,4.911737014,0.12114159
s07,3MNLEH,-0.017168997,5.525810796,30.53458495,-0.275145179,3.667641969,89.04426296,5.525837468,0.127240189,-0.002983487,5.68833403,32.35714404,-0.120788642,3.90598995,85.59825769,5.688334812,0.118443274,-0.012727134,6.04173787,36.50259649,-0.067461725,1.654149546,85.82543213,6.041751275,0.112998765,-0.013593986,5.322356611,28.32747989,-0.181988278,1.94326391,79.30925757,5.322373971,0.117182971
s07,3MNMBH,-0.296778916,9.318567115,86.83569308,-16.60909795,403.0130897,326.6148103,9.323291844,0.136949345,0.065869328,5.342487739,28.54217524,0.949244919,7.452868541,86.10439546,5.342893786,0.126655071,0.120646484,6.399139603,40.94898766,3.664239817,51.54911224,149.2714474,6.400276809,0.126726066,0.053681773,5.130996777,26.32712793,0.605347838,5.138675951,76.24267908,5.131277586,0.125164176
s07,3MNMEH,0.014034738,5.197548383,27.0145092,-0.019624903,0.373912666,48.2923585,5.197567332,0.143660264,0.000858172,5.459006696,29.8007541,0.024999156,0.808985173,65.91055673,5.459006763,0.134373192,0.014421715,5.82999446,33.9888354,0.03311783,0.6043108,61.90356202,5.830012297,0.130652851,0.010722141,5.36572958,28.79105393,-0.082511084,0.352994509,51.05896322,5.365740293,0.128916692
s07,3MNNLBH,-0.011935667,5.220294426,27.25147389,0.044047174,0.839531735,63.37478469,5.220308071,0.127415459,-0.01044839,5.123729751,26.25260656,0.15729342,1.173295413,74.46062387,5.123740404,0.122124454,-0.016429639,5.784617764,33.46180268,0.162311444,1.05691836,83.93014743,5.784641096,0.119478951,-0.016200607,4.964504889,24.64630879,0.083905925,1.515786408,82.83747905,4.964531323,0.12373476
s07,3MNNLEH,-0.007234437,6.40143669,40.97839169,0.060434983,8.519807312,144.9833094,6.401440778,0.129254817,0.000540407,6.6326528,43.99208316,0.242505332,8.473388428,140.2337648,6.632652822,0.124026412,0.002396982,7.052096068,49.73205895,0.169527968,7.291048167,151.2337208,7.052096475,0.117558281,0.007071307,6.246178391,39.0147445,0.011662677,5.296816642,124.6774688,6.246182394,0.122301577
s07,3MRSEC,-0.012722686,5.566472832,30.98561979,0.137269861,2.033841212,73.33942348,5.566487372,0.164089001,-0.00038338,5.814656674,33.81023223,0.216881791,1.124959298,69.95527925,5.814656686,0.152187662,-0.015039861,5.845646872,34.17158735,0.288694841,1.870842701,81.93428452,5.845666219,0.153854999,-0.013630101,5.677628545,32.2354659,0.003680369,0.831640287,61.15398948,5.677644906,0.156902202
s07,3MRSEC,0.003090418,4.335705076,18.79833851,0.108958634,0.98556806,54.97155071,4.335706178,0.174119084,-0.000154881,4.836478475,23.39152404,-0.356334806,7.286548647,114.4672758,4.836478478,0.16161763,0.009680254,4.982934575,24.82963698,0.131863308,0.710690898,52.36986685,4.982943978,0.160163973,-0.000192824,5.08209487,25.82768826,-0.092091098,0.522720694,51.04267046,5.082094873,0.162664263
s07,3MRSEC,-0.011792657,4.345325087,18.88185011,-0.014817602,2.009913519,63.85279846,4.345341088,0.178553206,-0.010859491,4.70954405,22.17980516,-0.031634268,1.523455299,59.33156169,4.70955657,0.173450876,-0.012146781,5.141043035,26.43032348,0.089525856,1.43867335,66.41917259,5.141057384,0.165967458,-0.008563551,4.981627905,24.81661659,-0.120189246,1.887260384,66.2884111,4.981635266,0.176795737
s07,3MRSEO,-0.002589658,3.958012144,15.66586013,-0.071240513,0.661058393,50.65258048,3.958012991,0.222352578,-0.002139705,14.54469989,211.5482949,-2.222351218,134.7072185,520.2862968,14.54470005,0.187897499,0.00449049,2.957066018,8.744239436,0.039161707,0.162623974,29.50256089,2.957069428,0.150571164,0.00101473,3.517412228,12.37218878,-0.039309973,0.490934542,36.63478977,3.517412374,0.23976536
s07,3MRSEO,-0.022312129,4.178733989,17.46181775,-0.113194542,0.876981126,48.27923192,4.178793556,0.210115744,-0.022131472,6.935284744,48.09817448,1.212645621,5.152146252,86.23342961,6.935320056,0.173553195,-0.009640386,3.516825483,12.36806148,0.978978054,9.05583682,61.45740391,3.516838696,0.13876645,-0.017686088,3.324265987,11.05074435,-0.140084419,0.450729869,38.16303429,3.324313035,0.236530839
s07,3MRSEO,0.021691471,4.330878099,18.75650511,-0.077101774,3.0942982,66.64179949,4.33093242,0.200547778,-0.013827038,7.605700538,57.84668067,1.139231601,4.958086929,102.4206844,7.605713107,0.166740442,0.016601399,4.122516711,16.99514403,-0.040461466,3.152491897,66.0478091,4.122550137,0.195512643,0.008214694,3.650686239,13.32751002,-0.252476207,3.17350521,58.20658624,3.650695481,0.217534444
s08,3MNLBH,-0.001512974,5.594535568,31.29882822,-0.091662057,0.364771163,54.41760875,5.594535773,0.130177979,-0.003215283,5.657475601,32.00703017,0.272238272,1.567144035,61.70353826,5.657476514,0.113294828,0.000948435,5.197747693,27.01658108,0.100423979,0.272099954,48.5575115,5.197747779,0.11426182,-0.005605842,9.876963924,97.55441636,-0.287581194,0.21255545,78.18544221,9.876965515,0.117110525
s08,3MNLEH,0.006414094,5.680189864,32.26455689,-0.099852374,0.458953927,54.86438174,5.680193485,0.124114749,0.02100115,6.005394185,36.06475932,0.202075585,2.504815529,76.66065338,6.005430906,0.103535872,0.010951137,5.063694874,25.64100578,0.104147884,0.297162889,47.82161686,5.063706716,0.109283588,-0.015107247,10.07562312,101.5181812,-0.30782584,0.151826214,81.37733876,10.07563444,0.111952171
s08,3MNMBH,-0.006822788,5.500877232,30.25965032,-0.157214804,0.863140844,65.66268864,5.500881463,0.126219391,-0.001508888,5.750159807,33.06433781,0.110664612,1.865491597,68.1438808,5.750160005,0.112681664,-0.010001135,5.239130033,27.4484835,0.014871613,0.4400207,56.05245565,5.239139578,0.112283496,-0.004631513,9.668640218,93.48260366,-0.253371816,0.332220498,84.5710698,9.668641327,0.118131595
s08,3MNMEH,-0.00362922,5.642313364,31.8357001,-0.081180925,0.160325495,46.6764022,5.642314531,0.122757029,-0.001872749,5.666128374,32.10501075,0.025950867,1.252561863,67.73332067,5.666128684,0.107615504,0.002960094,5.195400851,26.99219,0.092816479,0.239932377,48.64051938,5.195401694,0.110865163,0.001579017,9.921742289,98.44097005,-0.262830615,0.163644139,82.75449646,9.921742415,0.114091273
s08,3MNNLBH,0.002800369,4.99539153,24.95393654,-0.065456493,0.334968223,48.78383236,4.995392315,0.122378394,-0.006855108,5.227505751,27.32681638,-0.097892618,5.788029388,103.9362975,5.227510246,0.109255035,-0.00514185,5.024502341,25.24562378,0.068019822,0.315415306,49.57408097,5.024504972,0.105869944,0.010676642,7.532583904,56.73982027,-0.242281541,1.166960641,75.96958593,7.532591471,0.115019501
s08,3MNNLEH,0.005059929,5.134457955,26.36265849,-0.054096267,0.465434619,50.63435459,5.134460448,0.123596619,0.007728295,5.708700634,32.58926293,1.155253097,15.37230497,122.6656319,5.708705865,0.105529257,0.012632201,4.88608763,23.87385233,0.034543406,0.455569005,53.3079401,4.886103959,0.106818013,0.001546899,8.37458277,70.13363657,-0.283250243,0.559206662,76.03624206,8.374582913,0.115194924
s08,3MRSEC,0.01028131,4.936935184,24.37332901,-0.007133329,0.718438741,57.80330559,4.936945889,0.147870204,0.010185047,4.911629802,24.12410731,0.221264417,1.765118211,61.92703864,4.911640362,0.13645492,0.011170004,4.295009712,18.44710843,0.122190061,0.412528265,37.60346681,4.295024237,0.123929817,0.020459243,7.439877032,55.35177025,-0.232245099,1.162119636,76.21543364,7.439905163,0.147605961
s08,3MRSEC,-0.001898923,4.680690409,21.9088627,2.31E-05,0.607197468,48.6110822,4.680690794,0.145023565,-0.002675167,4.511933829,20.35754688,0.190539211,0.887512816,50.94845282,4.511934622,0.136345994,0.000772966,4.272137215,18.25115638,0.10522732,0.408517218,43.47830855,4.272137285,0.119850291,-0.012169545,8.104855815,65.68868778,-0.21439518,0.408506861,70.62283302,8.104864951,0.131549764
s08,3MRSEC,0.009301697,5.021929141,25.2197723,-0.002916682,0.251183125,44.67169207,5.021937756,0.15316014,0.008719404,5.564262659,30.96101894,0.107002621,0.832393919,50.58623183,5.564269491,0.142607877,0.014145144,4.637983835,21.51089405,0.121093005,0.411288476,41.08176887,4.638005405,0.125159253,0.01972534,8.868049215,78.64229688,-0.236161892,0.37937726,70.0949855,8.868071153,0.139284329
s08,3MRSEO,0.013801798,3.858469383,14.88778598,-0.066612401,0.113382955,32.55099987,3.858494068,0.159699403,0.010414655,5.75845464,33.15979984,2.619449887,22.10881602,95.80948342,5.758464057,0.172443352,0.015252146,4.137697991,17.12054467,0.354048058,2.189224152,60.86685038,4.137726102,0.114038346,0.01820953,5.026982221,25.27055025,-0.104620988,1.05501418,55.04072164,5.027015201,0.158785039
s08,3MRSEO,-0.00653289,3.759367241,14.13284205,-0.121884787,0.216267517,37.93987729,3.759372917,0.158349748,0.002743182,4.296171061,18.45708579,2.496560461,27.20963276,89.23906091,4.296171937,0.175448676,0.001580039,3.496034803,12.22225934,0.087967014,0.220262055,32.20980079,3.49603516,0.126614139,0.002204712,4.873848707,23.75440122,-0.141393232,0.181741535,41.64574374,4.873849206,0.17202889
s08,3MRSEO,0.005282271,3.763182638,14.16154357,-0.132006262,0.243552975,33.1441434,3.763186345,0.15399436,0.007784965,10.18546084,103.7436126,3.442756367,24.49960654,150.205858,10.18546382,0.142685617,0.006324188,3.908494508,15.27632932,0.234732395,0.581342557,40.37809241,3.908499625,0.124452015,0.013204458,5.437460028,29.56597156,-0.400352803,1.298408915,59.14865706,5.437476061,0.136291291
s09,3MNLBH,0.006349436,6.752835451,45.60078663,-0.054729542,0.126031159,59.49143447,6.752838436,0.129347214,-0.011661326,5.156374606,26.58819908,0.086221045,0.579755803,54.79450885,5.156387792,0.124882649,-0.000547295,5.319999284,28.30239238,0.012093064,0.205460581,48.65020691,5.319999312,0.120355496,0.004585309,9.892572327,97.86298724,-0.089376656,0.129514669,90.18053277,9.892573389,0.114555734
s09,3MNLEH,0.003549423,6.605435878,43.63178314,-0.018813168,0.145655868,59.11566429,6.605436832,0.130407111,0.004345362,5.235335984,27.40874287,0.130621784,0.140338833,46.55488877,5.235337787,0.120070229,0.001648358,5.473980947,29.96446741,0.045685743,0.109114919,48.30123524,5.473981195,0.115373642,-0.004654595,10.48937247,110.0269349,-0.178204835,0.117598972,86.77440916,10.48937351,0.111401295
s09,3MNMBH,-0.007863578,6.080232469,36.96922687,-0.040455081,0.666709094,66.33824193,6.080237554,0.131813126,-0.006980074,4.969173299,24.69268327,0.048853908,0.262147306,43.36124038,4.969178201,0.122252238,-0.007713425,4.957671053,24.57850227,-0.020491025,0.191015228,42.04463742,4.957677054,0.12553631,0.006059408,8.317077379,69.17377613,-0.107656367,0.720523284,73.70612486,8.317079586,0.117379098
s09,3MNMEH,0.000167077,6.830716471,46.65868751,-0.085296016,0.321676313,59.81280148,6.830716473,0.128605289,0.006717783,5.227547777,27.32725576,0.254685112,0.675191404,56.70319342,5.227552093,0.122932701,0.00338351,5.184922574,26.8834221,0.034033219,0.339391246,49.63560271,5.184923678,0.120802152,-0.011468817,9.989187039,99.7838577,-0.156803755,0.587650247,119.6212678,9.989193623,0.113025646
s09,3MNNLBH,0.008515352,6.939500501,48.1566672,-0.048064864,0.228938151,59.33844615,6.939505725,0.127249829,-0.000153379,5.242309522,27.48180913,0.12903042,0.221798093,47.19932874,5.242309525,0.122946949,-0.001584417,5.477539965,30.00344407,-0.027594072,0.03353289,43.54307671,5.477540194,0.116571339,-0.005764963,10.32489151,106.6033846,-0.156738265,0.007300706,81.77777315,10.32489312,0.110195729
s09,3MNNLEH,0.010231637,6.125623515,37.52326345,-0.029989514,0.135193708,54.77104301,6.12563206,0.125470617,0.002083307,5.04139087,25.4156219,0.15550854,0.412479894,46.84045136,5.0413913,0.11878649,0.006291869,5.309372353,28.18943478,-0.012145543,-0.022637259,48.90369891,5.309376081,0.112893545,-0.020617185,10.45105072,109.2244611,-0.199916071,0.192337284,88.47168063,10.45107106,0.106918754
s09,3MRSEC,0.009400238,5.879036198,34.56306662,-0.074265047,0.677772368,59.14442988,5.879043713,0.13404646,0.010585647,4.866225426,23.6801499,-0.027294937,0.887862531,53.27425265,4.86623694,0.12780903,0.007523096,5.242257838,27.48126724,-0.009032749,0.399425207,46.004366,5.242263236,0.12874173,0.006009425,8.354838375,69.80332427,-0.161417207,1.01081121,86.18214689,8.354840536,0.121746481
s09,3MRSEC,-0.004227405,5.997182507,35.96619802,-0.060404447,1.163982288,80.53971145,5.997183997,0.13784264,-0.002680396,4.724492156,22.32082613,-0.365702885,4.293341657,75.52526211,4.724492916,0.128870634,-0.001211727,5.248441111,27.5461341,-0.021111789,0.721860299,55.58712307,5.248441251,0.135017041,-0.012572057,6.912114076,47.77732099,-0.042552362,1.086547074,72.14110414,6.912125509,0.127093711
s09,3MRSEC,0.019060106,6.163831652,37.99282064,-0.070471502,0.263657706,53.55086161,6.163861122,0.13632025,0.004204781,4.634050799,21.4744268,0.029480475,0.487572154,50.03751461,4.634052706,0.125560408,0.006823119,4.991740661,24.91747482,-0.042404194,0.308048254,45.3251246,4.991745324,0.126457062,0.000996684,9.088201839,82.59541267,-0.194720589,0.899052743,99.03673655,9.088201894,0.120325109
s09,3MRSEO,-0.008685894,4.958649089,24.58820079,-0.066109049,0.698052078,51.98180026,4.958656697,0.154439489,0.003071436,4.85784526,23.59866057,2.08243431,28.32829866,121.8472344,4.857846231,0.133540172,0.001080351,4.051464177,16.41436198,0.007493452,0.229696606,43.4508471,4.051464322,0.120505031,0.003407413,4.920796293,24.21423615,-0.135502714,2.376573784,71.27164642,4.920797472,0.129123306
s09,3MRSEO,0.007192133,5.522801053,30.50133147,-0.049817727,2.601147128,83.48196219,5.522805736,0.150632415,0.002354379,4.766986687,22.72416208,0.627420365,5.529643907,73.47713401,4.766987269,0.136112537,-0.002589023,4.392878905,19.29738507,0.116964367,1.35940627,54.61961971,4.392879668,0.130980771,-0.000185923,5.477415938,30.00208535,-0.070975444,1.757621467,67.43181768,5.477415941,0.136716274
s09,3MRSEO,0.007262579,5.358153857,28.70981276,-0.125671861,0.922880951,56.23210101,5.358158779,0.152369323,0.003267327,3.971640846,15.77393101,0.181916668,1.847920392,57.42662659,3.971642189,0.13612157,0.003447906,4.268442972,18.2196054,0.123932612,1.40225219,58.55663047,4.268444364,0.130796106,0.006513942,5.716963196,32.68366819,-0.035953028,1.269270849,60.00202872,5.716966907,0.1339846
s10,3MNLBH,0.006736261,7.632228601,58.25091341,0.173412226,2.273246128,94.88366281,7.632231573,0.120191085,0.017405709,5.315704086,28.25670993,0.265566974,0.897488713,56.70342795,5.315732582,0.112332872,0.009769005,6.222725115,38.72230785,0.0875541,0.353415223,59.55342932,6.222732783,0.111032592,-0.012065113,9.505599743,90.35642648,-0.047105558,-0.057961982,79.80728424,9.5056074,0.107781892
s10,3MNLEH,0.004197802,7.202078697,51.86993755,-0.093405154,0.375151,70.66154842,7.20207992,0.121261235,0.001625087,5.514485543,30.4095508,-0.057970845,1.365029368,64.43451316,5.514485782,0.118903787,0.004749203,6.183024907,38.229797,0.033663905,0.534845274,59.34795087,6.183026731,0.115338146,0.016400404,9.850127642,97.02501457,-0.136862845,-0.095294894,82.83698878,9.850141296,0.107293355
s10,3MNMBH,0.002650245,7.074816123,50.05302318,-0.115745455,0.21807268,61.25624973,7.07481662,0.123496523,0.007658579,5.100252971,26.01258037,0.013076622,0.320439484,54.95646328,5.100258721,0.118832674,0.002271997,5.750755963,33.07119415,0.041429915,0.07419047,56.61936601,5.750756412,0.115968908,0.010048972,9.322648365,86.91177254,-0.129392719,-0.135577167,66.30511404,9.322653781,0.112259648
s10,3MNMEH,0.008741167,7.645073789,58.44715323,-0.109878823,0.533078083,78.60646988,7.645078786,0.116457851,0.01948624,5.826273824,33.94546668,-0.037269777,4.111207774,97.15256676,5.826306411,0.109993882,0.009093974,6.115882866,37.40402323,-0.021474556,0.812094977,71.01079228,6.115889627,0.111935733,0.011539224,9.699853942,94.0871665,-0.101961992,0.168536682,91.16038218,9.699860806,0.105418562
s10,3MNNLBH,-0.005858641,7.105511192,50.4882893,-0.095049284,0.023860837,54.619817,7.105513607,0.122286599,0.001924311,4.838768098,23.41367671,0.04753133,0.189062964,42.39592498,4.838768481,0.119483085,0.004008033,5.725892339,32.78584308,0.082435266,0.166589645,47.22840446,5.725893742,0.11641257,0.015488906,9.032311597,81.58265279,-0.093546244,-0.097658063,76.0125583,9.032324878,0.113315355
s10,3MNNLEH,0.010468681,7.109627881,50.54680861,-0.076743501,0.13587499,61.55493944,7.109635589,0.120775891,0.008388303,5.157521463,26.60002764,0.004637331,0.26987527,51.40268992,5.157528284,0.117399142,0.013585423,6.062753354,36.75697823,0.070407287,0.163712737,52.88791854,6.062768575,0.112397492,0.004736986,9.560399399,91.40123667,-0.138703336,-0.145033095,76.70007904,9.560400573,0.108614517
s10,3MRSEC,0.000664884,6.899066329,47.59711621,-0.077767346,0.111543616,57.77702045,6.899066361,0.119869598,0.009218116,5.147097494,26.49261261,0.019122861,0.083372654,43.50085228,5.147105748,0.108947031,0.005467212,6.204815744,38.49973842,0.099499709,0.134736664,53.60497725,6.204818153,0.112402129,0.001226628,9.321722756,86.89451514,-0.080245249,-0.18200643,71.23470834,9.321722837,0.110897489
s10,3MRSEC,0.012206078,6.508588004,42.3617178,-0.079715833,0.105998898,50.69726007,6.508599449,0.124721236,0.004410258,4.700838907,22.09788643,0.062617434,0.364001326,46.28604271,4.700840976,0.118801795,0.010408469,5.906644903,34.88845401,0.031068791,0.082930686,50.27188734,5.906654073,0.114919743,0.003573332,8.316460877,69.16352152,-0.084275615,-0.012117314,66.32974233,8.316461645,0.117232455
s10,3MRSEC,0.001659361,6.726114118,45.24061113,-0.065240368,0.193145946,67.49917523,6.726114322,0.12050125,0.006867922,6.29197702,39.58897482,0.049626096,68.12842025,233.697232,6.291980769,0.115961727,0.00953592,6.290124406,39.56566505,-0.074111598,4.247248577,109.7430852,6.290131635,0.116586931,0.012668737,10.23377966,104.7302461,-0.043986585,16.26225562,261.685742,10.2337875,0.112835707
s10,3MRSEO,-0.007743912,5.217824149,27.22568885,-0.150909781,0.58432539,49.10672512,5.217829895,0.147282715,-2.09E-07,4.454161022,19.83955041,0.994906385,7.535468692,64.41413936,4.454161022,0.142319382,-0.003060286,6.147446978,37.79110435,-0.038585761,0.477335887,59.25437875,6.14744774,0.11808828,0.00299006,6.364216021,40.50324556,-0.123758299,0.918866584,64.63674608,6.364216724,0.139977135
s10,3MRSEO,0.00118769,5.175791067,26.78881317,-0.133527309,0.448016632,50.9509625,5.175791203,0.129707469,0.004182739,4.423969678,19.57150771,0.610545156,7.339006753,71.81363414,4.423971655,0.121584777,0.002700247,5.330828678,28.4177344,0.064516395,0.223513013,48.25727551,5.330829362,0.111417211,0.00205848,5.772303311,33.31948552,-0.182850253,0.645090437,55.28246803,5.772303678,0.126980971
s10,3MRSEO,-0.007932758,5.02645384,25.2652382,-0.124476638,0.493354719,45.29873651,5.026460099,0.130120613,0.000857641,4.385640067,19.23383879,0.633227341,11.01246723,83.35874545,4.38564015,0.122351407,-0.002347033,5.259370647,27.66097961,0.041675064,0.408552747,50.04989872,5.259371171,0.115668804,-0.001535472,6.015640846,36.18793479,-0.154327958,0.790611752,60.35519019,6.015641042,0.126317505
s11,3MNLBH,-0.066247544,4.588899976,21.05800299,-1.792903565,21.96173656,93.12257647,4.589378142,0.118202529,-0.277885473,9.096816298,82.75206676,-17.26466673,438.5679686,329.9347575,9.101059669,0.111533001,0.065799061,4.348369235,18.908315,2.290429438,28.84400426,85.85682449,4.348867038,0.115825272,0.293895826,9.370853164,87.81288901,18.8308404,490.9110871,347.100537,9.375460723,0.124475848
s11,3MNLEH,0.018369157,4.966928555,24.67037927,0.06431372,0.39825941,54.52556914,4.966962522,0.130837386,0.019519085,4.913996365,24.14736027,0.111005088,0.576698922,47.5876027,4.914035131,0.131570182,0.016932008,4.374322106,19.13469388,0.120325613,0.398834218,41.77841802,4.374354876,0.107088135,0.023055728,4.900421457,24.01413046,0.158737935,0.684892891,50.26864274,4.900475694,0.141962561
s11,3MNMBH,-0.002793211,4.460056045,19.89209993,0.030230545,1.109678478,57.03929833,4.46005692,0.118366371,-8.60E-05,4.620379503,21.34790675,0.101659609,0.373962285,44.33358728,4.620379504,0.111549616,0.012983014,4.012402563,16.09937433,0.148390808,0.642417327,37.47143269,4.012423568,0.115944629,-0.001972093,4.575832549,20.93824351,0.075826073,1.063880732,51.1727766,4.575832974,0.124286184
s11,3MNMEH,-0.010012647,5.053371024,25.5365587,0.224255955,18.29081587,201.2377873,5.053380943,0.135452115,-0.009566272,5.16434912,26.67050183,0.522641723,35.95778311,236.6063407,5.16435798,0.128605574,-0.003297226,4.218320262,17.79422584,0.144561555,1.212888492,76.71058779,4.218321551,0.107843137,-0.007923192,5.156175347,26.58614421,0.422535037,30.6432318,230.0355013,5.156181434,0.146471398
s11,3MNNLBH,-0.05034635,4.587339132,21.04368031,-0.632486206,6.458378173,75.60134735,4.587615401,0.121576533,-0.241702792,8.219049513,67.55277489,-14.03190185,330.7719794,284.087371,8.222602698,0.116015571,0.046072219,4.323811543,18.69534626,0.629183716,5.706009038,77.23727217,4.324056997,0.111983873,0.337068384,10.30733911,106.2412396,18.54960517,464.3478887,366.7168283,10.31284901,0.134471013
s11,3MNNLEH,0.016477919,4.734189448,22.41254973,-0.012525422,0.599772028,49.33806829,4.734218124,0.114058619,0.020481058,5.097675464,25.98629514,0.009886442,0.816000893,58.03219134,5.097716607,0.107998013,0.017795044,4.382351926,19.2050084,0.068149604,0.421144187,42.20713129,4.382388055,0.104123199,-0.000348585,4.915837966,24.16546291,-0.000597106,1.087673037,52.95997318,4.915837978,0.113131313
s11,3MRSEC,0.015147872,4.972669098,24.72743796,0.04829038,1.688238387,65.68583897,4.97269217,0.104354006,0.023466301,6.144635819,37.75654935,-0.129328778,4.665737034,86.53861386,6.144680628,0.093694482,0.015891399,5.228547416,27.33770808,-0.235337243,6.308667704,102.4309863,5.228571566,0.095197748,0.018596357,4.662893954,21.74258002,0.055834877,2.449616771,66.11831832,4.662931036,0.109273786
s11,3MRSEC,0.004770206,4.952547397,24.52772572,-0.130648953,3.84420443,82.80307071,4.952549694,0.111779924,-0.000833646,5.168448229,26.7128571,-0.002500511,2.912446561,75.56249262,5.168448296,0.103737097,0.001801833,4.654320973,21.66270372,0.06006204,0.922263028,54.79159854,4.654321322,0.101764811,0.010868425,5.030825157,25.30920176,-0.091188901,3.162971369,76.80481693,5.030836897,0.110012551
s11,3MRSEC,-0.001314355,5.408994957,29.25722644,-0.058250189,2.307137697,70.37562708,5.408995116,0.101302282,0.00052561,6.610763602,43.7021954,-0.307603349,6.833388907,117.8392071,6.610763623,0.089584205,-0.003508603,5.678379139,32.24398965,-0.204598744,5.687264342,104.0255663,5.678380223,0.085620738,-0.006814687,4.791848698,22.96181394,-0.050825585,1.81558887,60.10095203,4.791853543,0.098397381
s11,3MRSEO,-0.00221637,4.41355096,19.47943207,-0.009557254,1.666967893,52.98622724,4.413551516,0.154686259,0.004039411,4.849531484,23.51795562,0.120274003,1.310500471,57.0087267,4.849533167,0.1368433,0.009208646,4.246902045,18.03617698,0.115341349,1.315895308,51.65280284,4.246912029,0.112220583,0.00687643,4.236875155,17.95111108,-0.007993,1.819395988,53.29705482,4.236880735,0.138119823
s11,3MRSEO,0.006357023,4.925518413,24.26073163,0.008894791,2.016114617,63.01129482,4.925522515,0.106878988,-0.003373934,6.353057964,40.36134549,0.210219118,3.325849176,106.7615129,6.353058859,0.122243367,0.00824476,5.102236712,26.03281947,0.022569512,2.106372085,71.26058823,5.102243373,0.093249748,0.009310293,4.778659674,22.83558828,-0.174008366,2.732686047,60.84888621,4.778668744,0.106851002
s11,3MRSEO,0.008848203,5.982897225,35.7950592,-0.120324946,4.118322987,99.9429906,5.982903768,0.116724739,0.003383157,7.258458335,52.6852174,-0.051355131,3.676850466,123.7210038,7.258459123,0.121476085,0.00603844,6.764074681,45.75270629,-0.183400587,2.977668969,83.33550587,6.764077376,0.093158061,0.009871748,5.309936424,28.19542483,-0.025197884,2.511769652,65.34716531,5.3099456,0.120905923
