Subject,Experiment,T7_delta,T7_theta,T7_alpha,T7_beta,T7_gamma,F8_delta,F8_theta,F8_alpha,F8_beta,F8_gamma,Cz_delta,Cz_theta,Cz_alpha,Cz_beta,Cz_gamma,P4_delta,P4_theta,P4_alpha,P4_beta,P4_gamma
s09,3MRSEO,1.093059397,0.608584286,0.394415302,0.787776687,0.139167294,1.811222468,0.746890867,0.420645179,0.352291177,0.085606226,1.146019032,0.982913028,0.441014298,0.291103294,0.061768032,1.292005644,0.609902285,0.770453571,0.692692795,0.067651598
s09,3MRSEO,1.886604509,0.749204131,0.63701554,0.874995784,0.13365657,2.250148849,0.840879625,0.458065694,0.361808713,0.101741644,1.489408453,0.948392785,0.553611273,0.345241285,0.073992673,1.569321572,0.679530412,1.198936041,0.884723421,0.066292405
s09,3MRSEO,0.696904215,0.514297473,0.864565002,1.091729754,0.111026222,1.144794425,0.527657858,0.420954837,0.346405611,0.068752373,0.97085501,0.851825228,0.620930866,0.396719832,0.068338042,1.099715103,0.584442413,1.77552841,1.097394854,0.0647074
s10,3MNLBH,2.569295291,0.86283443,3.599864933,1.584675203,0.070492612,1.793635288,0.652083924,1.787376624,0.563501813,0.036187857,1.981529757,0.96116298,2.722019515,0.799670142,0.056586895,2.360819708,0.927993386,9.315770133,2.192848178,0.053830214
s10,3MNLEH,2.043459901,0.868718427,3.167868881,1.530485091,0.074643545,2.027689313,0.718125524,2.049521626,0.650176061,0.042126447,2.136843264,1.042382056,2.477828199,0.806270707,0.066267488,2.236466864,1.064623049,9.965755725,2.627802707,0.064597811
s10,3MNMBH,1.235469782,0.738963774,2.648361368,1.813283606,0.070171152,1.183007161,0.605068428,1.638148878,0.705019534,0.037554112,1.405695291,0.937724533,2.118188345,0.810538879,0.05507172,1.57313501,0.784890825,7.817864199,3.041315482,0.055742634
s10,3MNMEH,3.021049134,0.998156233,2.874811443,1.718953663,0.062098272,3.186505464,0.910832542,1.485812554,0.609010358,0.036495213,2.363511604,0.986870905,2.31940993,0.764252279,0.05243521,4.201922936,1.312665643,7.571185528,2.545094202,0.054351244
s10,3MNNLBH,1.357841003,0.783964538,2.997916098,1.737648618,0.071919527,1.142270576,0.540611876,1.514361146,0.606302374,0.035768267,1.479976587,0.884636806,2.135092075,0.782756721,0.055797431,1.404218416,0.7438926,7.531484364,2.672775234,0.051333323
s10,3MNNLEH,1.777873016,0.763734567,2.866575429,1.618152398,0.068031716,1.540979223,0.649663028,1.748493683,0.600466684,0.034955412,1.903281498,0.954883758,2.354254711,0.852799214,0.056979243,2.244695873,0.885175804,8.955029165,2.652566356,0.053042604
s10,3MRSEC,1.112082598,0.658356113,2.70961065,1.684237451,0.071445815,1.274724839,0.462012589,1.691945949,0.733753537,0.037569788,1.793231631,0.929768333,2.472726482,0.930339265,0.06445387,1.499145787,0.716626121,6.652152886,3.165388928,0.059034698
s10,3MRSEC,1.007388228,0.622452912,2.175599505,1.543728543,0.066555989,1.13228635,0.450404447,1.193942636,0.629510766,0.036077954,1.576134223,1.006012941,2.073236928,0.892949704,0.055049618,1.346302462,0.713400227,4.644438382,2.60495705,0.05185261
s10,3MRSEC,1.400293466,0.691575877,2.11271245,1.598391638,0.073239129,3.994571977,1.170824513,1.507779956,0.733490006,0.043146515,2.523230082,1.099738261,1.997924811,0.902765692,0.060093578,5.331820398,1.564643958,5.976990276,3.338135758,0.059648953
s10,3MRSEO,1.137284441,0.60791966,1.131332947,0.833461654,0.05521924,1.99871218,0.695881464,0.612040972,0.330290142,0.035194586,4.270546328,1.017182375,1.197726095,0.62214312,0.058701341,1.463620876,0.531922814,2.256414052,1.360185478,0.051917771
s10,3MRSEO,0.991504826,0.573575924,0.825012253,0.917837218,0.056959109,2.328961965,0.47518825,0.526864239,0.351269499,0.030447521,2.378664995,0.884930974,0.934423296,0.620816542,0.051417412,1.291940605,0.513401268,1.261669088,1.177560982,0.045404034
s10,3MRSEO,0.950077928,0.497754618,0.805473291,0.867134136,0.051529997,2.016568651,0.470820151,0.522106445,0.362443792,0.032084768,1.941992958,0.8844991,1.002315285,0.686842963,0.050303266,1.140758035,0.501673282,1.546940628,1.350886463,0.044376817
s11,3MNLBH,0.824052894,0.676272094,1.241770768,0.280217476,0.045480295,1.788840757,1.037851573,1.375662339,0.217862485,0.038148452,0.669561618,0.600607459,1.261601156,0.189559962,0.030081318,1.093907511,0.443627262,1.690115069,0.294782357,0.029522172
s11,3MNLEH,0.930386098,0.68471985,1.871912331,0.434400807,0.053969363,1.086750287,0.818482172,1.989875581,0.262351605,0.048810267,0.579092072,0.550167913,1.976337503,0.213429962,0.028746575,0.604202944,0.449313149,2.396659787,0.341592743,0.02973792
s11,3MNMBH,1.023136215,0.713473518,1.489475117,0.324792244,0.046008751,1.309098987,0.978265185,1.51646285,0.236876257,0.037304536,0.708770958,0.568745675,1.455062538,0.2115497,0.029659142,0.629732953,0.481513264,2.137690706,0.35244769,0.030536793
s11,3MNMEH,1.121747755,0.929557822,1.762994098,0.435904302,0.057364262,1.416896127,0.926112396,1.975306161,0.334325906,0.043425449,0.679536377,0.593928113,1.675494768,0.219544644,0.03111606,0.925803941,0.616148486,2.318828344,0.415110409,0.03828898
s11,3MNNLBH,0.880626632,0.694102155,1.386201016,0.344396956,0.044577532,1.572981611,0.807949935,1.825121388,0.233667874,0.03473208,0.751295308,0.534308431,1.567018857,0.207257624,0.029309454,1.466692321,0.483120184,1.663806768,0.312444539,0.028992892
s11,3MNNLEH,1.011966565,0.742223856,1.718871493,0.351592512,0.049515042,1.383865731,0.971201419,2.027991648,0.328407179,0.045429038,0.673919723,0.587903057,1.946756989,0.208880792,0.030762205,0.581120206,0.490669045,2.484695621,0.40253719,0.034401089
s11,3MRSEC,1.819046662,1.280550865,1.097571706,0.322714673,0.039364102,3.184279229,1.763524997,1.548815393,0.393395065,0.039427656,1.97014734,2.022287761,1.11185455,0.258914232,0.035578355,1.328045873,1.272407892,1.099315763,0.310387407,0.031720597
s11,3MRSEC,1.465154281,0.892211001,1.939879747,0.287842724,0.033856119,1.813105262,1.045349391,1.974617949,0.282295324,0.038372433,1.006961556,0.875171443,1.953564615,0.223221238,0.032390397,1.225895927,0.791930724,2.224384766,0.304957586,0.031940936
s11,3MRSEC,2.856945889,1.88943327,1.144906314,0.306569699,0.038912319,4.885306562,2.187683302,1.822746654,0.432482145,0.034996805,2.930465597,2.993808977,1.060394677,0.229392178,0.033729429,1.830502606,1.64045087,0.992293707,0.245444448,0.027160149
s11,3MRSEO,0.918236137,0.732838398,1.317430198,0.279736577,0.073566993,1.39308611,0.956299259,1.291370907,0.354814444,0.091542614,0.898090837,0.806869207,1.465555277,0.186227274,0.03498877,0.750953274,0.560632507,1.415899653,0.261224475,0.041512555
s11,3MRSEO,1.626495497,1.268861509,1.379366412,0.331514185,0.038078004,2.49036163,1.664230023,2.349848962,0.635338134,0.13305766,1.678643995,1.79230247,1.612093861,0.285129389,0.035532357,1.226246511,0.996350894,1.732031896,0.314109823,0.031965321
s11,3MRSEO,2.449726882,1.659222407,2.125453778,0.471294376,0.042151557,3.96489934,2.531367671,2.135027884,0.807862454,0.174985537,4.085563236,4.110340901,1.67175451,0.340671542,0.045300554,1.757277539,1.514533983,1.728435328,0.3667826,0.032462157
s12,3MNLBH,2.537414836,1.138301803,1.75982732,1.254980788,0.048952934,2.800797565,0.864945801,1.081824831,0.728724089,0.062761098,3.004478932,1.274359887,1.801940835,1.01045849,0.056994563,2.566482593,1.15350037,2.039998078,2.403853538,0.0558601
s12,3MNLEH,1.066244547,0.640293827,1.271598002,1.061817688,0.048790949,1.824046585,0.558658792,0.810888841,0.6655931,0.055381401,1.528261819,0.772531194,1.443748087,0.783492498,0.056569351,1.517304487,0.768730543,1.798737912,1.88514359,0.053076538
s12,3MNMBH,8.457177016,1.543535119,1.778017978,1.292280504,0.071555823,8.911907946,1.757022252,1.18875832,0.715469902,0.079860554,10.05474604,1.932121665,2.109912101,1.041750293,0.081312922,8.572547916,1.643765038,1.970082501,2.005302806,0.073196725
s12,3MNMEH,1.479285669,0.594292494,1.29394605,0.985234444,0.042992487,0.965365262,0.501141682,0.8956614,0.559770008,0.059659111,1.351459861,0.854886346,1.861399122,1.016685461,0.064281372,0.901824617,0.555280355,1.166072984,1.473747834,0.045448184
s12,3MNNLBH,0.823876667,0.605419561,1.599229607,1.167564346,0.043625076,1.020889019,0.504306588,0.829099611,0.615229595,0.059616614,1.151540035,0.81440379,1.737626051,0.829687689,0.053106549,1.010317511,0.67916764,1.775474645,1.887699491,0.04643923
s12,3MNNLEH,0.832915715,0.607399056,1.464364151,1.134918648,0.047102233,0.894940589,0.509092534,0.874866238,0.604161037,0.04639783,1.264451588,0.928491432,1.532483919,0.927680242,0.056070077,1.105675281,0.694307959,1.451383347,2.199110914,0.050926118
s12,3MRSEC,0.914850185,0.59973452,1.200889076,0.94833389,0.046457569,1.147672838,0.484163573,0.764958461,0.498444438,0.056119585,1.561283392,0.899498107,1.291880702,0.778554064,0.054373372,1.067036704,0.639138043,1.220917465,1.782448162,0.049810031
s12,3MRSEC,0.949526428,0.58250061,1.112434386,1.106004855,0.049754312,0.956165027,0.494256214,0.731812626,0.515023581,0.045932688,1.407974837,0.860514894,1.349130804,0.805216781,0.058902173,1.020025005,0.666771532,1.389983939,1.852381585,0.05019662
s12,3MRSEC,0.821666496,0.612894075,1.298550178,1.148473331,0.048382829,0.817371018,0.47751645,0.852287461,0.579736798,0.048317701,1.305204348,0.923705851,1.563307244,0.928390117,0.057064881,0.994627789,0.608031164,1.417214195,1.948605444,0.050179644
s12,3MRSEO,3.978760136,1.061092338,1.076782723,0.653219805,0.045550446,9.851652982,2.06535085,1.238171649,0.505780723,0.061132625,5.431148148,1.476454526,1.395497695,0.543239839,0.054471868,2.904724516,0.913934176,1.042647705,0.873908181,0.043099287
s12,3MRSEO,0.886691054,0.565969714,0.947804194,0.649762858,0.048322119,1.063891132,0.484781905,0.709889692,0.420304679,0.060926467,1.281107154,0.715008328,1.225376647,0.597495648,0.054693573,1.044074314,0.568314415,0.965983245,0.930350847,0.048709505
s12,3MRSEO,0.90395916,0.558716225,0.877750191,0.749880943,0.050968896,0.855716786,0.43144337,0.659019408,0.402815011,0.048293194,1.308006239,0.828525183,1.090441012,0.596795834,0.053856686,1.089120857,0.596272137,1.010599159,1.048435705,0.047017815
s13,3MNLBH,1.186868475,0.728790378,0.882464125,0.567934018,0.123050701,3.202068833,1.636695202,1.251575326,0.980862577,0.340181502,1.446093673,1.033023925,1.825935432,0.563161725,0.072062564,1.101770807,0.742957962,2.37378372,1.387013535,0.064105218
s13,3MNLEH,1.400153934,0.841247571,1.300810902,0.590653829,0.055475939,3.503018718,1.813266315,1.593089285,0.78515098,0.146865819,1.943722513,1.200895441,2.559779724,0.755003417,0.075121135,1.932437569,0.989846738,3.502769391,1.725862419,0.061880877
s13,3MNMBH,0.821348271,0.702546921,0.643917968,0.380934683,0.068229341,2.085386191,1.814178153,1.562036533,0.965110072,0.3188059,1.550300834,1.083301549,1.165026122,0.484317265,0.081795752,1.005157206,0.63592867,1.754128003,0.892731951,0.065024851
s13,3MNMEH,1.586913081,0.751216778,0.722315993,0.436036771,0.08948971,169.6807746,24.50063817,6.774852698,2.853968749,0.477768074,2.024858052,1.228411107,1.288015774,0.506663603,0.078472323,1.304547467,0.665415024,1.574010168,0.841748562,0.073840204
s13,3MNNLBH,2.130311312,1.030002532,0.884776292,0.474344922,0.102627584,2.179223591,1.755457308,1.351150838,1.125774209,0.459154536,1.756519,1.11408178,1.287970033,0.541921815,0.08381082,1.78247309,0.805336799,1.903247394,0.952273636,0.069406051
s13,3MNNLEH,1.030871418,0.790379368,0.674838011,0.425606476,0.067605652,2.365370778,1.658241407,1.245613092,0.899188881,0.357281965,1.648030262,1.086068389,1.469922174,0.561994574,0.090745949,1.132019326,0.779666811,1.574761608,0.995563267,0.065869712
s13,3MRSEC,1.059734542,0.75804635,0.703214529,0.452305811,0.082800336,2.18948119,1.313188173,0.914558446,0.677408689,0.219144937,1.506061464,1.248846712,1.39540433,0.709223837,0.133115047,1.138620077,0.729143425,1.392995828,1.107279412,0.078975833
s13,3MRSEC,1.841432518,0.973225598,0.764579283,0.449395694,0.08185928,3.806363559,1.826951994,1.074198369,0.703472101,0.232496117,3.013629937,1.391324748,1.329250437,0.555301875,0.123551984,2.296196732,1.077428597,1.404816395,0.821689261,0.067028795
s13,3MRSEC,1.353182664,0.926382713,0.861493165,0.585481509,0.117979029,63.98017211,19.08116825,5.120218172,2.129501092,0.547878691,2.487955562,1.481012139,1.387279407,0.62019647,0.095847536,2.339929525,1.348697467,1.778103668,1.414721205,0.07447273
s13,3MRSEO,1.760283509,0.926378425,0.663195765,0.357926234,0.061118537,3.831056668,1.590536748,0.986859004,0.554882274,0.169993662,4.168573474,1.531461575,1.063462248,0.39657442,0.069583419,3.728144639,1.214115836,1.296624912,0.687348028,0.054344087
s13,3MRSEO,1.779918771,1.423841141,0.986080783,0.479854527,0.076165781,1.703374358,1.273518143,0.778806538,0.3666524,0.071601405,1.861026427,1.408964203,1.107464694,0.383797234,0.090243013,1.090545512,0.739679377,1.003581049,0.522876707,0.041651606
s13,3MRSEO,1.640181609,1.450828343,1.027106568,0.456185334,0.07849853,1.932677611,1.355573751,0.775944501,0.425867701,0.100142742,1.660704275,1.065976471,0.998551941,0.350229618,0.079556238,1.489841646,0.857319625,1.198877202,0.595491762,0.055196312
s14,3MNLBH,0.732499669,0.414951024,0.434443904,0.354538669,0.074885877,0.993770386,0.598111814,0.633390746,0.567819193,0.099715895,1.261060591,0.878641019,0.965523831,0.637741971,0.06376009,0.653325611,0.382164363,0.467181917,0.452838211,0.04839628
s14,3MNLEH,0.756011745,0.478104773,0.501637626,0.378208072,0.05646673,1.169791286,0.615033475,0.662206954,0.601600628,0.098665945,1.481461277,0.980974236,1.076330036,0.740208037,0.081104412,0.646722261,0.375270719,0.528246716,0.507830965,0.065186248
s14,3MNMBH,0.636663959,0.493152255,0.617544673,0.411173475,0.041076561,1.940291241,0.891946611,0.910538381,0.671785934,0.084492929,1.38639686,1.002597526,1.517397391,0.819574166,0.067354788,0.881303408,0.474994623,0.845812764,0.751761344,0.051027617
s14,3MNMEH,0.517602421,0.452863006,0.395420699,0.328722087,0.048784706,1.094594495,0.687058813,0.761758906,0.63364319,0.098737151,1.10322893,0.938768752,1.087832773,0.692724295,0.067627821,0.574125766,0.373024619,0.555998204,0.488471981,0.048728134
s14,3MNNLBH,0.714905556,0.47877316,0.504459969,0.442045289,0.078241855,1.261370206,0.738342497,0.674616469,0.595034778,0.091944597,1.43129391,0.904323537,1.325563843,0.710723041,0.067978529,1.023068926,0.465633927,0.620185195,0.604818916,0.059362513
s14,3MNNLEH,0.752522838,0.489486268,0.452280435,0.317226913,0.050274588,1.454875134,0.856103776,0.780246584,0.593882662,0.119529591,1.511956923,1.117047829,1.127273131,0.613199596,0.066091251,0.72552823,0.380595174,0.529990275,0.398545922,0.046477945
s14,3MRSEC,0.667025815,0.476086674,0.372374453,0.276260085,0.035819319,1.216517588,0.622979237,0.483750082,0.440778412,0.066542607,1.482604009,0.978432553,0.827956785,0.64340774,0.064962941,0.647641745,0.377587567,0.430484323,0.444534023,0.044772123
s14,3MRSEC,0.782162854,0.491816556,0.372049875,0.30261685,0.035519383,1.416969449,0.628588431,0.43852977,0.425383382,0.062990537,1.685151881,1.004627177,0.73226148,0.583068303,0.064460499,1.020033084,0.413630526,0.368548829,0.399202093,0.043174025
s14,3MRSEC,1.034424926,0.518628568,0.470754886,0.391400072,0.064340205,1.060003498,0.508188174,0.51578329,0.506419513,0.078177316,1.620801751,1.080937884,1.104563403,0.770768037,0.069399773,0.879944594,0.436344125,0.587913273,0.511963308,0.050113741
s14,3MRSEO,0.535868955,0.438176254,0.370291281,0.304674357,0.06438807,1.477881559,0.863758057,0.610066019,0.515015637,0.171549326,1.058180218,0.836577403,0.506176306,0.298763816,0.05064354,0.442061421,0.33094112,0.323552985,0.294349449,0.053717497
s14,3MRSEO,1.810424738,0.651996048,0.443938767,0.301723778,0.034079196,2.393107375,0.727213485,0.463229061,0.356315173,0.070968399,1.495212302,0.984503382,0.691175125,0.462312323,0.055214283,1.561360741,0.516778189,0.394429014,0.305921108,0.037924885
s14,3MRSEO,0.669870592,0.503368366,0.371582804,0.322261789,0.051224542,0.981497999,0.48989525,0.395968314,0.324578465,0.09654885,1.229969357,0.988874303,0.61724305,0.344417061,0.056075214,0.744465531,0.372225929,0.361971753,0.290458803,0.044379466
s15,3MNLBH,1.508063956,1.053944601,1.408376874,0.767022921,0.052850834,2.219842144,1.071775316,1.056035049,0.653296567,0.077559257,3.038567131,1.692230314,1.957839555,0.913719699,0.093513831,2.336944881,1.083442606,2.367424478,1.53499469,0.066167209
s15,3MNLEH,1.147688227,1.006492511,2.35317492,0.868763839,0.051323267,1.912664668,1.052131823,1.472476909,0.777595845,0.093660921,2.023043112,1.62250541,2.989995862,1.131301594,0.086847312,2.570873861,1.239364734,5.308188389,2.132835053,0.07502109
s15,3MNMBH,1.227417691,1.102832931,1.515124262,0.785011846,0.122737701,1.959788768,1.034042425,1.165587676,0.769349951,0.134949736,1.695259514,1.576884804,1.838599548,0.804528424,0.109078533,1.730273962,1.072931213,2.638611124,1.4589701,0.07117639
s15,3MNMEH,1.740716862,0.998056619,2.179942579,1.130164269,0.052158621,3.659792023,1.404361644,1.386699191,0.835479646,0.096321362,2.512684385,1.408939642,2.700148053,1.242343623,0.080806277,2.752106749,1.15444728,4.690641794,2.890745596,0.07358853
s15,3MNNLBH,1.443354883,0.745897521,1.443438294,0.910849386,0.050368326,1.937144943,0.853375695,1.039727237,0.726588048,0.087992763,2.634087889,1.443435478,2.188325796,1.178166632,0.069556919,2.298569309,0.971353222,3.401196908,2.71208885,0.0676131
s15,3MNNLEH,1.056937066,0.849978335,1.589550064,0.846686147,0.049716436,1.612017219,0.905184293,0.999111765,0.624492965,0.095401634,1.912839204,1.437105318,2.080380709,0.924814199,0.083122149,1.597437157,1.034148284,3.313646008,2.028755368,0.081643789
s15,3MRSEC,1.295928064,1.32307524,0.935706925,0.619501032,0.089937209,1.592351641,1.279673824,0.832240744,0.599952618,0.114074796,2.454970101,1.825074496,1.322878931,0.709922474,0.163989949,1.719841929,1.152831413,1.337089816,0.935725365,0.082825484
s15,3MRSEC,1.983024029,1.413285067,0.974177006,0.497840194,0.073878698,2.597009976,1.505264353,0.842250703,0.537787314,0.130164542,3.060700359,1.952051353,1.249876772,0.700501613,0.182460076,2.359454618,1.350344621,1.23321825,0.837855597,0.088084555
s15,3MRSEC,1.675319557,1.245665808,0.989469783,0.56838833,0.066041769,2.227402263,1.191864453,0.913616727,0.575953606,0.101085658,3.021292304,1.959925428,1.455373396,0.693231933,0.14645355,2.540813806,1.543648752,1.464675203,0.92185623,0.086677271
s15,3MRSEO,1.690501092,0.814388541,1.189714215,0.790916481,0.117140113,2.504641762,1.195811462,1.454461963,0.850379366,0.181692453,3.23961499,1.540695988,1.714899635,0.756866794,0.099377029,2.862219125,0.912440224,2.434133229,1.682390096,0.077813921
s15,3MRSEO,0.924109228,0.675054767,0.978034558,0.604804446,0.092640941,1.646170925,0.914385625,1.058376025,0.763669278,0.166230379,1.76706121,1.194469993,1.216562055,0.601734835,0.109473895,1.666819712,0.77347318,1.448019718,0.934475554,0.074086816
s15,3MRSEO,1.058098575,0.779764282,0.687382477,0.665460835,0.12178721,1.465665566,0.977432092,0.856158814,0.636687342,0.140517999,1.634076491,1.474246709,1.283613397,0.646302005,0.098474309,1.551888686,0.85306107,1.251466741,0.963428872,0.063287348
s16,3MNLBH,0.608579832,0.33536497,0.418173005,0.398778237,0.05330348,4.366722294,0.700113529,0.481051824,0.31910859,0.068059989,0.900484559,0.562249603,0.418976369,0.352487432,0.132115049,0.629456044,0.300173614,1.529341151,0.545057003,0.040491792
s16,3MNLEH,0.714148103,0.368886741,0.329319881,0.386911726,0.0621783,5.16057952,0.763496569,0.398196105,0.241895302,0.049256958,1.001343832,0.5314303,0.388831596,0.262369395,0.11846385,0.640413434,0.334472538,1.460258655,0.582435239,0.045875798
s16,3MNMBH,0.597624191,0.33264594,0.346560133,0.394485759,0.056548088,4.257075836,0.698132602,0.38409147,0.214609201,0.046560486,0.914822248,0.556856008,0.419371929,0.263157002,0.127360882,0.533736286,0.307879872,1.38468196,0.550774028,0.047172988
s16,3MNMEH,1.049833789,0.418279647,0.40348737,0.453887906,0.049628708,4.544851533,0.671180862,0.398647556,0.250266437,0.040229525,1.408038026,0.691909502,0.509526552,0.321966884,0.147625622,0.869759996,0.374687128,1.309039459,0.54767523,0.040700489
s16,3MNNLBH,0.722006507,0.325472879,0.360385334,0.409294559,0.046347333,4.394374237,0.991273896,0.650455842,0.380957048,0.096047161,0.997013543,0.576030257,0.470852013,0.328835696,0.126106904,0.652654877,0.361874273,1.450273046,0.599874134,0.039395722
s16,3MNNLEH,1.557816228,0.478578028,0.376704731,0.376288171,0.049350823,4.55901464,0.818876654,0.434297631,0.207689342,0.038455285,1.843799491,0.721200249,0.42723485,0.261918219,0.089550058,1.202083542,0.404428828,1.607913442,0.60179396,0.041274895
s16,3MRSEC,0.597666757,0.338850914,0.282805372,0.36316055,0.05220001,3.014457789,0.498237135,0.353826474,0.19863505,0.042913682,0.916747155,0.611294288,0.428982111,0.306874759,0.113669307,0.404290284,0.259950791,1.008088495,0.396897582,0.033264556
s16,3MRSEC,0.597666757,0.338850914,0.282805372,0.36316055,0.05220001,3.014457789,0.498237135,0.353826474,0.19863505,0.042913682,0.916747155,0.611294288,0.428982111,0.306874759,0.113669307,0.404290284,0.259950791,1.008088495,0.396897582,0.033264556
s16,3MRSEC,0.512407809,0.342248942,0.301552257,0.258076766,0.047276094,0.994641907,0.400850727,0.361732425,0.192697952,0.046152412,0.935150961,0.778353851,0.509551112,0.292409244,0.134057524,0.442907893,0.34445496,0.711641723,0.319183189,0.030633303
s16,3MRSEO,2.62922004,0.673743983,0.326267414,0.278513041,0.046473992,11.57930109,2.522522295,0.43332766,0.18827307,0.055559447,3.279213397,1.008891742,0.400792054,0.189562687,0.111078133,1.190180321,0.359665614,0.737894602,0.250175648,0.0299283
s16,3MRSEO,0.770957195,0.326885081,0.264388883,0.298581422,0.055593017,13.20611006,2.854877444,0.419963683,0.190610897,0.052655739,1.603550859,0.694221423,0.324637673,0.171341494,0.097446356,0.803097999,0.292643491,0.767409315,0.22824569,0.030878389
s16,3MRSEO,0.953009048,0.399552312,0.281163882,0.322978723,0.063362833,15.26924047,3.155769725,0.429954357,0.201476369,0.061473789,2.127450047,0.860389101,0.408808878,0.203650729,0.115162283,0.680166684,0.301755634,0.788270529,0.227964838,0.028869338
s17,3MNLBH,0.915975798,0.409650109,0.436127073,0.302687013,0.03424829,2.379638302,0.692571113,0.506662197,0.320279438,0.033491751,1.237783714,0.604936148,0.702529109,0.456834717,0.032642142,0.564303187,0.269133244,0.331823728,0.21817125,0.024942643
s17,3MNLEH,0.670999613,0.343957879,0.339540019,0.248479439,0.032108866,1.746755229,0.560332772,0.439004588,0.310007848,0.031294653,0.968284178,0.558904245,0.615183972,0.46927195,0.029813284,0.638196991,0.24538343,0.291563922,0.233518124,0.023749717
s17,3MNMBH,0.698819171,0.427483553,0.285624583,0.251579074,0.034188332,1.954295146,0.624661204,0.420349221,0.307194302,0.032844944,1.104883512,0.598288961,0.623182392,0.441161932,0.033923732,0.576905164,0.270417612,0.288789987,0.197494732,0.022513775
s17,3MNMEH,0.659132547,0.340976869,0.338485423,0.260130352,0.03585263,1.77333573,0.586940854,0.437651194,0.306326451,0.034539224,1.020885185,0.588818097,0.589479217,0.431248017,0.031830978,0.514863277,0.239565487,0.257447107,0.190179993,0.022761618
s17,3MNNLBH,0.828604104,0.420641039,0.305617731,0.257558561,0.036917834,3.042046464,0.69082109,0.35638913,0.288340004,0.035800616,1.128675533,0.597212704,0.508245017,0.413395008,0.033826886,0.613247458,0.269402788,0.229955463,0.212680017,0.025533057
s17,3MNNLEH,0.643689268,0.367515013,0.300501198,0.253531844,0.03740068,1.309940262,0.458540705,0.366879722,0.317533879,0.034112703,0.940733482,0.527677469,0.557988811,0.476134318,0.032767802,0.804214899,0.261949521,0.272637576,0.213906172,0.022798881
s17,3MRSEC,2.528365456,0.651738475,0.340094638,0.231873774,0.03383439,11.12292401,1.641603722,0.65263316,0.366996848,0.045205812,5.362513908,1.396086798,0.681531522,0.439877662,0.03810069,4.756618905,0.980615481,0.412491389,0.253864897,0.031618721
s17,3MRSEC,0.516299165,0.314684654,0.232609867,0.218278938,0.033182526,1.942047467,0.494843722,0.317353216,0.256121602,0.034639627,0.862864208,0.488051957,0.401171365,0.367888306,0.030283231,0.512394606,0.244202638,0.254246505,0.196745552,0.025211424
s17,3MRSEC,0.539298367,0.312769791,0.264162679,0.241053701,0.029867027,2.630609082,0.476544622,0.332678583,0.276933447,0.034807866,0.896757698,0.425514582,0.449326486,0.386022659,0.030171549,0.588051126,0.233367793,0.271020448,0.214521148,0.024781163
s17,3MRSEO,1.413465204,0.417187323,0.234114664,0.169397725,0.035475204,6.170108692,1.981312788,0.590378671,0.22259542,0.039287454,1.39455172,0.615626167,0.340364635,0.202717169,0.030712777,1.037040396,0.269037611,0.182280352,0.137615196,0.028006363
s17,3MRSEO,1.220559115,0.471853862,0.256869044,0.176624317,0.037006465,6.228403359,1.684372979,0.449288089,0.237191583,0.040739997,1.424811114,0.532512184,0.353192158,0.206474069,0.029261163,0.809711757,0.285245767,0.191516272,0.145953218,0.026818179
s17,3MRSEO,1.551598815,0.557015218,0.24246296,0.165636976,0.033607219,6.280400203,2.195899366,0.554913362,0.214551841,0.038540172,1.373202095,0.50469039,0.304458337,0.189468363,0.028589318,0.818482329,0.284583745,0.17290179,0.135955742,0.02455325
s18,3MNLBH,1.069413559,0.726829813,2.25804477,1.238920567,0.047082518,1.199575379,0.580309101,2.764022645,0.858523296,0.087565332,1.42234697,0.855338377,7.064819481,1.936464287,0.046220456,0.782111529,0.445811292,3.071177122,1.077432943,0.064036045
s18,3MNLEH,1.116885428,0.802919389,2.603621665,1.139211579,0.050842724,0.948651177,0.530947045,2.71511611,0.980623956,0.10315605,1.016360364,0.774959144,6.394166835,2.006835716,0.046175565,0.658339006,0.493875118,2.696893785,1.075427758,0.0855908
s18,3MNMBH,1.109652362,0.637880489,2.580308443,1.135353603,0.078033248,0.845298368,0.508139068,2.798831406,0.921860921,0.177237329,1.006856022,0.79797447,6.479941686,1.574923736,0.04731492,0.603040657,0.4579391,3.006178731,1.035089578,0.097475448
s18,3MNMEH,82.20153696,12.88819641,6.12496836,2.380165525,0.126455958,1.01581372,0.530865194,2.888018915,0.746792435,0.043397602,1.14183954,0.864273925,7.564981235,1.646794929,0.045546719,0.65135458,0.495204196,3.0764858,1.02204789,0.048848401
s18,3MNNLBH,1.02628906,0.716973445,2.493218815,1.216340144,0.047201002,0.983303324,0.496842405,3.244567934,1.056683504,0.044029871,1.213793672,0.776874441,7.999639039,2.29141502,0.046964746,0.725069086,0.524033405,2.725877967,1.041697509,0.044216122
s18,3MNNLEH,1.207758924,0.821288843,2.484096815,0.975404531,0.049918913,0.909189269,0.528759888,2.924657071,0.729332604,0.040843571,1.442592954,0.937398935,7.568698527,1.716608236,0.042810199,0.912313948,0.534304502,3.990537097,1.015277833,0.042672344
s18,3MRSEC,1.047860921,0.712838857,2.283746427,0.834922047,0.038053342,1.059725798,0.546628049,2.288995741,0.602641536,0.03202453,1.115386677,0.877870897,5.2445242,1.20393204,0.037417043,0.646929491,0.468845828,2.961571646,0.843820024,0.030869536
